seq_no,control_flag,priority_no,modal,LT,Dpt_entity,Dpt_week,Dpt_step,Arv_entity,Arv_week,Arv_step
BJS_N202305077,F,001202305077,B,1,SHA,18,24,BJS_N,19,24
BJS_N202305080,F,001202305080,B,1,SHA,18,25,BJS_N,19,25
BJS_N202305082,F,001202305082,B,1,SHA,18,26,BJS_N,19,26
BJS_N202305003,F,001202305003,B,1,SHA,19,0,BJS_N,20,0
BJS_N202305004,F,001202305004,B,1,SHA,19,1,BJS_N,20,1
BJS_N202305006,F,001202305006,B,1,SHA,19,2,BJS_N,20,2
BJS_N202305007,F,001202305007,B,1,SHA,19,3,BJS_N,20,3
BJS_N202305008,F,001202305008,B,1,SHA,19,4,BJS_N,20,4
BJS_N202305009,F,001202305009,B,1,SHA,19,5,BJS_N,20,5
BJS_N202305010,F,001202305010,B,1,SHA,19,6,BJS_N,20,6
BJS_N202305013,F,001202305013,B,1,SHA,19,7,BJS_N,20,7
BJS_N202305016,F,001202305016,B,1,SHA,19,8,BJS_N,20,8
BJS_N202305017,F,001202305017,B,1,SHA,19,9,BJS_N,20,9
BJS_N202305018,F,001202305018,B,1,SHA,19,10,BJS_N,20,10
BJS_N202305020,F,001202305020,B,1,SHA,19,11,BJS_N,20,11
BJS_N202305023,F,001202305023,B,1,SHA,19,12,BJS_N,20,12
BJS_N202305025,F,001202305025,B,1,SHA,19,13,BJS_N,20,13
BJS_N202305027,F,001202305027,B,1,SHA,19,14,BJS_N,20,14
BJS_N202305029,F,001202305029,B,1,SHA,19,15,BJS_N,20,15
BJS_N202305031,F,001202305031,B,1,SHA,19,16,BJS_N,20,16
BJS_N202305033,F,001202305033,B,1,SHA,19,17,BJS_N,20,17
BJS_N202305035,F,001202305035,B,1,SHA,19,18,BJS_N,20,18
BJS_N202305037,F,001202305037,B,1,SHA,19,19,BJS_N,20,19
BJS_N202305039,F,001202305039,B,1,SHA,19,20,BJS_N,20,20
BJS_N202305040,F,001202305040,B,1,SHA,19,21,BJS_N,20,21
BJS_N202305041,F,001202305041,B,1,SHA,19,22,BJS_N,20,22
BJS_N202305042,F,001202305042,B,1,SHA,19,23,BJS_N,20,23
BJS_N202305048,F,001202305048,B,1,SHA,19,24,BJS_N,20,24
BJS_N202305049,F,001202305049,B,1,SHA,19,25,BJS_N,20,25
BJS_N202305051,F,001202305051,B,1,SHA,19,26,BJS_N,20,26
BJS_N202305053,F,001202305053,B,1,SHA,19,27,BJS_N,20,27
BJS_N202305054,F,001202305054,B,1,SHA,19,28,BJS_N,20,28
BJS_N202305055,F,001202305055,B,1,SHA,19,29,BJS_N,20,29
BJS_N202305056,F,001202305056,B,1,SHA,19,30,BJS_N,20,30
BJS_N202305057,F,001202305057,B,1,SHA,19,31,BJS_N,20,31
BJS_N202305058,F,001202305058,B,1,SHA,19,32,BJS_N,20,32
BJS_N202305059,F,001202305059,B,1,SHA,19,33,BJS_N,20,33
BJS_N202305060,F,001202305060,B,1,SHA,19,34,BJS_N,20,34
BJS_N202305062,F,001202305062,B,1,SHA,19,35,BJS_N,20,35
BJS_N202305063,F,001202305063,B,1,SHA,19,36,BJS_N,20,36
BJS_N202305065,F,001202305065,B,1,SHA,19,37,BJS_N,20,37
BJS_N202305066,F,001202305066,B,1,SHA,19,38,BJS_N,20,38
BJS_N202305069,F,001202305069,B,1,SHA,19,39,BJS_N,20,39
BJS_N202305070,F,001202305070,B,1,SHA,19,40,BJS_N,20,40
BJS_N202305073,F,001202305073,B,1,SHA,19,41,BJS_N,20,41
BJS_N202305074,F,001202305074,B,1,SHA,19,42,BJS_N,20,42
BJS_N202305075,F,001202305075,B,1,SHA,19,43,BJS_N,20,43
BJS_N202305078,F,001202305078,B,1,SHA,19,44,BJS_N,20,44
BJS_N202305079,F,001202305079,B,1,SHA,19,45,BJS_N,20,45
BJS_N202305014,F,001202305014,B,1,SHA,20,0,BJS_N,21,0
BJS_N202305024,F,001202305024,B,1,SHA,20,1,BJS_N,21,1
BJS_N202305026,F,001202305026,B,1,SHA,20,2,BJS_N,21,2
BJS_N202305050,F,001202305050,B,1,SHA,20,3,BJS_N,21,3
BJS_N202305052,F,001202305052,B,1,SHA,20,4,BJS_N,21,4
BJS_N202305071,F,001202305071,B,1,SHA,20,5,BJS_N,21,5
BJS_N202305072,F,001202305072,B,1,SHA,20,6,BJS_N,21,6
BJS_N202305076,F,001202305076,B,1,SHA,20,7,BJS_N,21,7
BJS_N202305081,F,001202305081,B,1,SHA,20,8,BJS_N,21,8
BJS_N202306013,F,001202306013,B,1,SHA,21,0,BJS_N,22,0
BJS_N202306015,F,001202306015,B,1,SHA,21,1,BJS_N,22,1
BJS_N202306017,F,001202306017,B,1,SHA,21,2,BJS_N,22,2
BJS_N202306024,F,001202306024,B,1,SHA,21,3,BJS_N,22,3
BJS_N202306026,F,001202306026,B,1,SHA,21,4,BJS_N,22,4
BJS_N202306028,F,001202306028,B,1,SHA,21,5,BJS_N,22,5
BJS_N202306030,F,001202306030,B,1,SHA,21,6,BJS_N,22,6
BJS_N202306032,F,001202306032,B,1,SHA,21,7,BJS_N,22,7
BJS_N202306034,F,001202306034,B,1,SHA,21,8,BJS_N,22,8
BJS_N202306037,F,001202306037,B,1,SHA,21,9,BJS_N,22,9
BJS_N202306041,F,001202306041,B,1,SHA,21,10,BJS_N,22,10
BJS_N202306044,F,001202306044,B,1,SHA,21,11,BJS_N,22,11
BJS_N202306046,F,001202306046,B,1,SHA,21,12,BJS_N,22,12
BJS_N202306048,F,001202306048,B,1,SHA,21,13,BJS_N,22,13
BJS_N202306050,F,001202306050,B,1,SHA,21,14,BJS_N,22,14
BJS_N202306054,F,001202306054,B,1,SHA,21,15,BJS_N,22,15
BJS_N202306056,F,001202306056,B,1,SHA,21,16,BJS_N,22,16
BJS_N202306058,F,001202306058,B,1,SHA,21,17,BJS_N,22,17
BJS_N202306060,F,001202306060,B,1,SHA,21,18,BJS_N,22,18
BJS_N202306061,F,001202306061,B,1,SHA,21,19,BJS_N,22,19
BJS_N202306063,F,001202306063,B,1,SHA,21,20,BJS_N,22,20
BJS_N202306065,F,001202306065,B,1,SHA,21,21,BJS_N,22,21
BJS_N202306074,F,001202306074,B,1,SHA,21,22,BJS_N,22,22
BJS_N202306076,F,001202306076,B,1,SHA,21,23,BJS_N,22,23
BJS_N202306078,F,001202306078,B,1,SHA,21,24,BJS_N,22,24
BJS_N202306080,F,001202306080,B,1,SHA,21,25,BJS_N,22,25
BJS_N202306082,F,001202306082,B,1,SHA,21,26,BJS_N,22,26
BJS_N202306084,F,001202306084,B,1,SHA,21,27,BJS_N,22,27
BJS_N202306086,F,001202306086,B,1,SHA,21,28,BJS_N,22,28
BJS_N202306087,F,001202306087,B,1,SHA,21,29,BJS_N,22,29
BJS_N202306089,F,001202306089,B,1,SHA,21,30,BJS_N,22,30
BJS_N202306091,F,001202306091,B,1,SHA,21,31,BJS_N,22,31
BJS_N202306093,F,001202306093,B,1,SHA,21,32,BJS_N,22,32
BJS_N202306095,F,001202306095,B,1,SHA,21,33,BJS_N,22,33
BJS_N202306096,F,001202306096,B,1,SHA,21,34,BJS_N,22,34
BJS_N202306098,F,001202306098,B,1,SHA,21,35,BJS_N,22,35
BJS_N202306003,F,001202306003,B,1,SHA,22,0,BJS_N,23,0
BJS_N202306007,F,001202306007,B,1,SHA,22,1,BJS_N,23,1
BJS_N202306008,F,001202306008,B,1,SHA,22,2,BJS_N,23,2
BJS_N202306010,F,001202306010,B,1,SHA,22,3,BJS_N,23,3
BJS_N202306021,F,001202306021,B,1,SHA,22,4,BJS_N,23,4
BJS_N202306022,F,001202306022,B,1,SHA,22,5,BJS_N,23,5
BJS_N202306031,F,001202306031,B,1,SHA,22,6,BJS_N,23,6
BJS_N202306035,F,001202306035,B,1,SHA,22,7,BJS_N,23,7
BJS_N202306036,F,001202306036,B,1,SHA,22,8,BJS_N,23,8
BJS_N202306038,F,001202306038,B,1,SHA,22,9,BJS_N,23,9
BJS_N202306039,F,001202306039,B,1,SHA,22,10,BJS_N,23,10
BJS_N202306051,F,001202306051,B,1,SHA,22,11,BJS_N,23,11
BJS_N202306052,F,001202306052,B,1,SHA,22,12,BJS_N,23,12
BJS_N202306053,F,001202306053,B,1,SHA,22,13,BJS_N,23,13
BJS_N202306066,F,001202306066,B,1,SHA,22,14,BJS_N,23,14
BJS_N202306067,F,001202306067,B,1,SHA,22,15,BJS_N,23,15
BJS_N202306068,F,001202306068,B,1,SHA,22,16,BJS_N,23,16
BJS_N202306069,F,001202306069,B,1,SHA,22,17,BJS_N,23,17
BJS_N202306070,F,001202306070,B,1,SHA,22,18,BJS_N,23,18
BJS_N202306071,F,001202306071,B,1,SHA,22,19,BJS_N,23,19
BJS_N202306073,F,001202306073,B,1,SHA,22,20,BJS_N,23,20
BJS_N202306101,F,001202306101,B,1,SHA,22,21,BJS_N,23,21
BJS_N202306103,F,001202306103,B,1,SHA,22,22,BJS_N,23,22
BJS_N202306104,F,001202306104,B,1,SHA,22,23,BJS_N,23,23
BJS_N202306105,F,001202306105,B,1,SHA,22,24,BJS_N,23,24
BJS_N202306106,F,001202306106,B,1,SHA,22,25,BJS_N,23,25
BJS_N202306002,F,001202306002,B,1,SHA,23,0,BJS_N,24,0
BJS_N202306004,F,001202306004,B,1,SHA,23,1,BJS_N,24,1
BJS_N202306005,F,001202306005,B,1,SHA,23,2,BJS_N,24,2
BJS_N202306011,F,001202306011,B,1,SHA,23,3,BJS_N,24,3
BJS_N202306012,F,001202306012,B,1,SHA,23,4,BJS_N,24,4
BJS_N202306014,F,001202306014,B,1,SHA,23,5,BJS_N,24,5
BJS_N202306016,F,001202306016,B,1,SHA,23,6,BJS_N,24,6
BJS_N202306018,F,001202306018,B,1,SHA,23,7,BJS_N,24,7
BJS_N202306023,F,001202306023,B,1,SHA,23,8,BJS_N,24,8
BJS_N202306025,F,001202306025,B,1,SHA,23,9,BJS_N,24,9
BJS_N202306027,F,001202306027,B,1,SHA,23,10,BJS_N,24,10
BJS_N202306029,F,001202306029,B,1,SHA,23,11,BJS_N,24,11
BJS_N202306033,F,001202306033,B,1,SHA,23,12,BJS_N,24,12
BJS_N202306040,F,001202306040,B,1,SHA,23,13,BJS_N,24,13
BJS_N202306042,F,001202306042,B,1,SHA,23,14,BJS_N,24,14
BJS_N202306043,F,001202306043,B,1,SHA,23,15,BJS_N,24,15
BJS_N202306045,F,001202306045,B,1,SHA,23,16,BJS_N,24,16
BJS_N202306047,F,001202306047,B,1,SHA,23,17,BJS_N,24,17
BJS_N202306049,F,001202306049,B,1,SHA,23,18,BJS_N,24,18
BJS_N202306055,F,001202306055,B,1,SHA,23,19,BJS_N,24,19
BJS_N202306057,F,001202306057,B,1,SHA,23,20,BJS_N,24,20
BJS_N202306059,F,001202306059,B,1,SHA,23,21,BJS_N,24,21
BJS_N202306062,F,001202306062,B,1,SHA,23,22,BJS_N,24,22
BJS_N202306064,F,001202306064,B,1,SHA,23,23,BJS_N,24,23
BJS_N202306075,F,001202306075,B,1,SHA,23,24,BJS_N,24,24
BJS_N202306077,F,001202306077,B,1,SHA,23,25,BJS_N,24,25
BJS_N202306079,F,001202306079,B,1,SHA,23,26,BJS_N,24,26
BJS_N202306081,F,001202306081,B,1,SHA,23,27,BJS_N,24,27
BJS_N202306083,F,001202306083,B,1,SHA,23,28,BJS_N,24,28
BJS_N202306085,F,001202306085,B,1,SHA,23,29,BJS_N,24,29
BJS_N202306088,F,001202306088,B,1,SHA,23,30,BJS_N,24,30
BJS_N202306090,F,001202306090,B,1,SHA,23,31,BJS_N,24,31
BJS_N202306092,F,001202306092,B,1,SHA,23,32,BJS_N,24,32
BJS_N202306094,F,001202306094,B,1,SHA,23,33,BJS_N,24,33
BJS_N202306097,F,001202306097,B,1,SHA,23,34,BJS_N,24,34
BJS_N202306099,F,001202306099,B,1,SHA,23,35,BJS_N,24,35
BJS_N202306019,F,001202306019,B,1,SHA,24,0,BJS_N,25,0
BJS_N202306020,F,001202306020,B,1,SHA,24,1,BJS_N,25,1
BJS_N202306072,F,001202306072,B,1,SHA,24,2,BJS_N,25,2
BJS_N202306102,F,001202306102,B,1,SHA,24,3,BJS_N,25,3
BJS_N202306001,F,001202306001,B,1,SHA,25,0,BJS_N,26,0
BJS_N202306006,F,001202306006,B,1,SHA,25,1,BJS_N,26,1
BJS_N202306009,F,001202306009,B,1,SHA,25,2,BJS_N,26,2
BJS_N202306100,F,001202306100,B,1,SHA,25,3,BJS_N,26,3
BJS_N202307015,F,001202307015,B,1,SHA,26,0,BJS_N,27,0
BJS_N202307017,F,001202307017,B,1,SHA,26,1,BJS_N,27,1
BJS_N202307018,F,001202307018,B,1,SHA,26,2,BJS_N,27,2
BJS_N202307020,F,001202307020,B,1,SHA,26,3,BJS_N,27,3
BJS_N202307022,F,001202307022,B,1,SHA,26,4,BJS_N,27,4
BJS_N202307025,F,001202307025,B,1,SHA,26,5,BJS_N,27,5
BJS_N202307027,F,001202307027,B,1,SHA,26,6,BJS_N,27,6
BJS_N202307028,F,001202307028,B,1,SHA,26,7,BJS_N,27,7
BJS_N202307031,F,001202307031,B,1,SHA,26,8,BJS_N,27,8
BJS_N202307032,F,001202307032,B,1,SHA,26,9,BJS_N,27,9
BJS_N202307033,F,001202307033,B,1,SHA,26,10,BJS_N,27,10
BJS_N202307036,F,001202307036,B,1,SHA,26,11,BJS_N,27,11
BJS_N202307038,F,001202307038,B,1,SHA,26,12,BJS_N,27,12
BJS_N202307040,F,001202307040,B,1,SHA,26,13,BJS_N,27,13
BJS_N202307042,F,001202307042,B,1,SHA,26,14,BJS_N,27,14
BJS_N202307043,F,001202307043,B,1,SHA,26,15,BJS_N,27,15
BJS_N202307045,F,001202307045,B,1,SHA,26,16,BJS_N,27,16
BJS_N202307052,F,001202307052,B,1,SHA,26,17,BJS_N,27,17
BJS_N202307054,F,001202307054,B,1,SHA,26,18,BJS_N,27,18
BJS_N202307057,F,001202307057,B,1,SHA,26,19,BJS_N,27,19
BJS_N202307059,F,001202307059,B,1,SHA,26,20,BJS_N,27,20
BJS_N202307060,F,001202307060,B,1,SHA,26,21,BJS_N,27,21
BJS_N202307061,F,001202307061,B,1,SHA,26,22,BJS_N,27,22
BJS_N202307063,F,001202307063,B,1,SHA,26,23,BJS_N,27,23
BJS_N202307065,F,001202307065,B,1,SHA,26,24,BJS_N,27,24
BJS_N202307067,F,001202307067,B,1,SHA,26,25,BJS_N,27,25
BJS_N202307069,F,001202307069,B,1,SHA,26,26,BJS_N,27,26
BJS_N202307071,F,001202307071,B,1,SHA,26,27,BJS_N,27,27
BJS_N202307073,F,001202307073,B,1,SHA,26,28,BJS_N,27,28
BJS_N202307075,F,001202307075,B,1,SHA,26,29,BJS_N,27,29
BJS_N202307081,F,001202307081,B,1,SHA,26,30,BJS_N,27,30
BJS_N202307083,F,001202307083,B,1,SHA,26,31,BJS_N,27,31
BJS_N202307085,F,001202307085,B,1,SHA,26,32,BJS_N,27,32
BJS_N202307001,F,001202307001,B,1,SHA,27,0,BJS_N,28,0
BJS_N202307002,F,001202307002,B,1,SHA,27,1,BJS_N,28,1
BJS_N202307004,F,001202307004,B,1,SHA,27,2,BJS_N,28,2
BJS_N202307005,F,001202307005,B,1,SHA,27,3,BJS_N,28,3
BJS_N202307007,F,001202307007,B,1,SHA,27,4,BJS_N,28,4
BJS_N202307010,F,001202307010,B,1,SHA,27,5,BJS_N,28,5
BJS_N202307013,F,001202307013,B,1,SHA,27,6,BJS_N,28,6
BJS_N202307023,F,001202307023,B,1,SHA,27,7,BJS_N,28,7
BJS_N202307029,F,001202307029,B,1,SHA,27,8,BJS_N,28,8
BJS_N202307034,F,001202307034,B,1,SHA,27,9,BJS_N,28,9
BJS_N202307035,F,001202307035,B,1,SHA,27,10,BJS_N,28,10
BJS_N202307046,F,001202307046,B,1,SHA,27,11,BJS_N,28,11
BJS_N202307047,F,001202307047,B,1,SHA,27,12,BJS_N,28,12
BJS_N202307048,F,001202307048,B,1,SHA,27,13,BJS_N,28,13
BJS_N202307055,F,001202307055,B,1,SHA,27,14,BJS_N,28,14
BJS_N202307056,F,001202307056,B,1,SHA,27,15,BJS_N,28,15
BJS_N202307064,F,001202307064,B,1,SHA,27,16,BJS_N,28,16
BJS_N202307076,F,001202307076,B,1,SHA,27,17,BJS_N,28,17
BJS_N202307077,F,001202307077,B,1,SHA,27,18,BJS_N,28,18
BJS_N202307078,F,001202307078,B,1,SHA,27,19,BJS_N,28,19
BJS_N202307079,F,001202307079,B,1,SHA,27,20,BJS_N,28,20
BJS_N202307080,F,001202307080,B,1,SHA,27,21,BJS_N,28,21
BJS_N202307086,F,001202307086,B,1,SHA,27,22,BJS_N,28,22
BJS_N202307087,F,001202307087,B,1,SHA,27,23,BJS_N,28,23
BJS_N202307003,F,001202307003,B,1,SHA,28,0,BJS_N,29,0
BJS_N202307006,F,001202307006,B,1,SHA,28,1,BJS_N,29,1
BJS_N202307008,F,001202307008,B,1,SHA,28,2,BJS_N,29,2
BJS_N202307009,F,001202307009,B,1,SHA,28,3,BJS_N,29,3
BJS_N202307011,F,001202307011,B,1,SHA,28,4,BJS_N,29,4
BJS_N202307014,F,001202307014,B,1,SHA,28,5,BJS_N,29,5
BJS_N202307016,F,001202307016,B,1,SHA,28,6,BJS_N,29,6
BJS_N202307019,F,001202307019,B,1,SHA,28,7,BJS_N,29,7
BJS_N202307021,F,001202307021,B,1,SHA,28,8,BJS_N,29,8
BJS_N202307024,F,001202307024,B,1,SHA,28,9,BJS_N,29,9
BJS_N202307026,F,001202307026,B,1,SHA,28,10,BJS_N,29,10
BJS_N202307030,F,001202307030,B,1,SHA,28,11,BJS_N,29,11
BJS_N202307037,F,001202307037,B,1,SHA,28,12,BJS_N,29,12
BJS_N202307039,F,001202307039,B,1,SHA,28,13,BJS_N,29,13
BJS_N202307041,F,001202307041,B,1,SHA,28,14,BJS_N,29,14
BJS_N202307044,F,001202307044,B,1,SHA,28,15,BJS_N,29,15
BJS_N202307049,F,001202307049,B,1,SHA,28,16,BJS_N,29,16
BJS_N202307051,F,001202307051,B,1,SHA,28,17,BJS_N,29,17
BJS_N202307053,F,001202307053,B,1,SHA,28,18,BJS_N,29,18
BJS_N202307058,F,001202307058,B,1,SHA,28,19,BJS_N,29,19
BJS_N202307062,F,001202307062,B,1,SHA,28,20,BJS_N,29,20
BJS_N202307066,F,001202307066,B,1,SHA,28,21,BJS_N,29,21
BJS_N202307068,F,001202307068,B,1,SHA,28,22,BJS_N,29,22
BJS_N202307070,F,001202307070,B,1,SHA,28,23,BJS_N,29,23
BJS_N202307072,F,001202307072,B,1,SHA,28,24,BJS_N,29,24
BJS_N202307074,F,001202307074,B,1,SHA,28,25,BJS_N,29,25
BJS_N202307082,F,001202307082,B,1,SHA,28,26,BJS_N,29,26
BJS_N202307084,F,001202307084,B,1,SHA,28,27,BJS_N,29,27
BJS_N202307012,F,001202307012,B,1,SHA,29,0,BJS_N,30,0
BJS_N202307050,F,001202307050,B,1,SHA,29,1,BJS_N,30,1
BJS_N202308009,F,001202308009,B,1,SHA,30,0,BJS_N,31,0
BJS_N202308014,F,001202308014,B,1,SHA,30,1,BJS_N,31,1
BJS_N202308022,F,001202308022,B,1,SHA,30,2,BJS_N,31,2
BJS_N202308024,F,001202308024,B,1,SHA,30,3,BJS_N,31,3
BJS_N202308026,F,001202308026,B,1,SHA,30,4,BJS_N,31,4
BJS_N202308027,F,001202308027,B,1,SHA,30,5,BJS_N,31,5
BJS_N202308032,F,001202308032,B,1,SHA,30,6,BJS_N,31,6
BJS_N202308034,F,001202308034,B,1,SHA,30,7,BJS_N,31,7
BJS_N202308036,F,001202308036,B,1,SHA,30,8,BJS_N,31,8
BJS_N202308037,F,001202308037,B,1,SHA,30,9,BJS_N,31,9
BJS_N202308040,F,001202308040,B,1,SHA,30,10,BJS_N,31,10
BJS_N202308042,F,001202308042,B,1,SHA,30,11,BJS_N,31,11
BJS_N202308044,F,001202308044,B,1,SHA,30,12,BJS_N,31,12
BJS_N202308046,F,001202308046,B,1,SHA,30,13,BJS_N,31,13
BJS_N202308047,F,001202308047,B,1,SHA,30,14,BJS_N,31,14
BJS_N202308049,F,001202308049,B,1,SHA,30,15,BJS_N,31,15
BJS_N202308051,F,001202308051,B,1,SHA,30,16,BJS_N,31,16
BJS_N202308055,F,001202308055,B,1,SHA,30,17,BJS_N,31,17
BJS_N202308057,F,001202308057,B,1,SHA,30,18,BJS_N,31,18
BJS_N202308059,F,001202308059,B,1,SHA,30,19,BJS_N,31,19
BJS_N202308061,F,001202308061,B,1,SHA,30,20,BJS_N,31,20
BJS_N202308063,F,001202308063,B,1,SHA,30,21,BJS_N,31,21
BJS_N202308065,F,001202308065,B,1,SHA,30,22,BJS_N,31,22
BJS_N202308066,F,001202308066,B,1,SHA,30,23,BJS_N,31,23
BJS_N202308068,F,001202308068,B,1,SHA,30,24,BJS_N,31,24
BJS_N202308070,F,001202308070,B,1,SHA,30,25,BJS_N,31,25
BJS_N202308072,F,001202308072,B,1,SHA,30,26,BJS_N,31,26
BJS_N202308074,F,001202308074,B,1,SHA,30,27,BJS_N,31,27
BJS_N202308076,F,001202308076,B,1,SHA,30,28,BJS_N,31,28
BJS_N202308078,F,001202308078,B,1,SHA,30,29,BJS_N,31,29
BJS_N202308080,F,001202308080,B,1,SHA,30,30,BJS_N,31,30
BJS_N202308081,F,001202308081,B,1,SHA,30,31,BJS_N,31,31
BJS_N202308001,F,001202308001,B,1,SHA,32,0,BJS_N,33,0
BJS_N202308002,F,001202308002,B,1,SHA,32,1,BJS_N,33,1
BJS_N202308003,F,001202308003,B,1,SHA,32,2,BJS_N,33,2
BJS_N202308004,F,001202308004,B,1,SHA,32,3,BJS_N,33,3
BJS_N202308006,F,001202308006,B,1,SHA,32,4,BJS_N,33,4
BJS_N202308007,F,001202308007,B,1,SHA,32,5,BJS_N,33,5
BJS_N202308008,F,001202308008,B,1,SHA,32,6,BJS_N,33,6
BJS_N202308010,F,001202308010,B,1,SHA,32,7,BJS_N,33,7
BJS_N202308011,F,001202308011,B,1,SHA,32,8,BJS_N,33,8
BJS_N202308012,F,001202308012,B,1,SHA,32,9,BJS_N,33,9
BJS_N202308013,F,001202308013,B,1,SHA,32,10,BJS_N,33,10
BJS_N202308015,F,001202308015,B,1,SHA,32,11,BJS_N,33,11
BJS_N202308016,F,001202308016,B,1,SHA,32,12,BJS_N,33,12
BJS_N202308018,F,001202308018,B,1,SHA,32,13,BJS_N,33,13
BJS_N202308019,F,001202308019,B,1,SHA,32,14,BJS_N,33,14
BJS_N202308020,F,001202308020,B,1,SHA,32,15,BJS_N,33,15
BJS_N202308021,F,001202308021,B,1,SHA,32,16,BJS_N,33,16
BJS_N202308023,F,001202308023,B,1,SHA,32,17,BJS_N,33,17
BJS_N202308025,F,001202308025,B,1,SHA,32,18,BJS_N,33,18
BJS_N202308028,F,001202308028,B,1,SHA,32,19,BJS_N,33,19
BJS_N202308029,F,001202308029,B,1,SHA,32,20,BJS_N,33,20
BJS_N202308031,F,001202308031,B,1,SHA,32,21,BJS_N,33,21
BJS_N202308033,F,001202308033,B,1,SHA,32,22,BJS_N,33,22
BJS_N202308035,F,001202308035,B,1,SHA,32,23,BJS_N,33,23
BJS_N202308038,F,001202308038,B,1,SHA,32,24,BJS_N,33,24
BJS_N202308039,F,001202308039,B,1,SHA,32,25,BJS_N,33,25
BJS_N202308041,F,001202308041,B,1,SHA,32,26,BJS_N,33,26
BJS_N202308043,F,001202308043,B,1,SHA,32,27,BJS_N,33,27
BJS_N202308045,F,001202308045,B,1,SHA,32,28,BJS_N,33,28
BJS_N202308048,F,001202308048,B,1,SHA,32,29,BJS_N,33,29
BJS_N202308050,F,001202308050,B,1,SHA,32,30,BJS_N,33,30
BJS_N202308052,F,001202308052,B,1,SHA,32,31,BJS_N,33,31
BJS_N202308054,F,001202308054,B,1,SHA,32,32,BJS_N,33,32
BJS_N202308056,F,001202308056,B,1,SHA,32,33,BJS_N,33,33
BJS_N202308058,F,001202308058,B,1,SHA,32,34,BJS_N,33,34
BJS_N202308060,F,001202308060,B,1,SHA,32,35,BJS_N,33,35
BJS_N202308062,F,001202308062,B,1,SHA,32,36,BJS_N,33,36
BJS_N202308064,F,001202308064,B,1,SHA,32,37,BJS_N,33,37
BJS_N202308067,F,001202308067,B,1,SHA,32,38,BJS_N,33,38
BJS_N202308069,F,001202308069,B,1,SHA,32,39,BJS_N,33,39
BJS_N202308071,F,001202308071,B,1,SHA,32,40,BJS_N,33,40
BJS_N202308073,F,001202308073,B,1,SHA,32,41,BJS_N,33,41
BJS_N202308075,F,001202308075,B,1,SHA,32,42,BJS_N,33,42
BJS_N202308077,F,001202308077,B,1,SHA,32,43,BJS_N,33,43
BJS_N202308079,F,001202308079,B,1,SHA,32,44,BJS_N,33,44
BJS_N202308082,F,001202308082,B,1,SHA,32,45,BJS_N,33,45
BJS_N202308005,F,001202308005,B,1,SHA,33,0,BJS_N,34,0
BJS_N202308017,F,001202308017,B,1,SHA,33,1,BJS_N,34,1
BJS_N202308030,F,001202308030,B,1,SHA,33,2,BJS_N,34,2
BJS_N202308053,F,001202308053,B,1,SHA,33,3,BJS_N,34,3
BJS_N202309001,F,001202309001,B,1,SHA,34,0,BJS_N,35,0
BJS_N202309002,F,001202309002,B,1,SHA,34,1,BJS_N,35,1
BJS_N202309010,F,001202309010,B,1,SHA,34,2,BJS_N,35,2
BJS_N202309012,F,001202309012,B,1,SHA,34,3,BJS_N,35,3
BJS_N202309014,F,001202309014,B,1,SHA,34,4,BJS_N,35,4
BJS_N202309016,F,001202309016,B,1,SHA,34,5,BJS_N,35,5
BJS_N202309018,F,001202309018,B,1,SHA,34,6,BJS_N,35,6
BJS_N202309020,F,001202309020,B,1,SHA,34,7,BJS_N,35,7
BJS_N202309022,F,001202309022,B,1,SHA,34,8,BJS_N,35,8
BJS_N202309030,F,001202309030,B,1,SHA,34,9,BJS_N,35,9
BJS_N202309031,F,001202309031,B,1,SHA,34,10,BJS_N,35,10
BJS_N202309033,F,001202309033,B,1,SHA,34,11,BJS_N,35,11
BJS_N202309036,F,001202309036,B,1,SHA,34,12,BJS_N,35,12
BJS_N202309039,F,001202309039,B,1,SHA,34,13,BJS_N,35,13
BJS_N202309041,F,001202309041,B,1,SHA,34,14,BJS_N,35,14
BJS_N202309044,F,001202309044,B,1,SHA,34,15,BJS_N,35,15
BJS_N202309046,F,001202309046,B,1,SHA,34,16,BJS_N,35,16
BJS_N202309048,F,001202309048,B,1,SHA,34,17,BJS_N,35,17
BJS_N202309050,F,001202309050,B,1,SHA,34,18,BJS_N,35,18
BJS_N202309062,F,001202309062,B,1,SHA,34,19,BJS_N,35,19
BJS_N202309064,F,001202309064,B,1,SHA,34,20,BJS_N,35,20
BJS_N202309066,F,001202309066,B,1,SHA,34,21,BJS_N,35,21
BJS_N202309068,F,001202309068,B,1,SHA,34,22,BJS_N,35,22
BJS_N202309070,F,001202309070,B,1,SHA,34,23,BJS_N,35,23
BJS_N202309071,F,001202309071,B,1,SHA,34,24,BJS_N,35,24
BJS_N202309073,F,001202309073,B,1,SHA,34,25,BJS_N,35,25
BJS_N202309075,F,001202309075,B,1,SHA,34,26,BJS_N,35,26
BJS_N202309081,F,001202309081,B,1,SHA,34,27,BJS_N,35,27
BJS_N202309083,F,001202309083,B,1,SHA,34,28,BJS_N,35,28
BJS_N202309085,F,001202309085,B,1,SHA,34,29,BJS_N,35,29
BJS_N202309003,F,001202309003,B,1,SHA,35,0,BJS_N,36,0
BJS_N202309004,F,001202309004,B,1,SHA,35,1,BJS_N,36,1
BJS_N202309005,F,001202309005,B,1,SHA,35,2,BJS_N,36,2
